SPY,UST_10,UST_5,UST_2,CS_IG,CS_HY
0.002484864913707252,-1.8999999999999906,-1.7999999999999905,-1.899999999999999,0.0,2.5933019999999942
0.002996980485826306,2.8999999999999915,1.5999999999999903,0.40000000000000036,-1.0,-6.851874000000009
0.0018197748871064956,-8.299999999999997,-5.099999999999993,-1.5000000000000013,0.0,11.063597000000016
0.002354682454251966,-1.100000000000012,-1.100000000000001,0.20000000000000018,1.0,-3.4611920000000396
-0.006555249793050999,-0.40000000000000036,0.5000000000000004,0.40000000000000036,1.0,4.845619999999997
-0.01094495991352129,-0.29999999999998916,0.20000000000000018,0.10000000000000009,0.0,-1.0614759999999706
0.0015483400883464782,-1.6000000000000014,-0.10000000000000009,0.5000000000000004,1.0,4.412634999999966
0.007957077251852906,1.200000000000001,1.4000000000000012,0.5000000000000004,-1.0,-6.376559999999984
0.008796463370624341,-0.30000000000001137,-1.3000000000000012,-0.10000000000000009,0.0,-9.23043100000001
0.0015874435451415092,4.300000000000015,2.7000000000000024,-0.20000000000000018,-1.0,-2.2754679999999894
0.002098354800544655,4.600000000000004,2.199999999999991,1.6999999999999988,-1.0,-2.6544870000000174
-0.005903187721369663,0.8999999999999897,3.1000000000000028,0.20000000000000018,0.0,-0.6661780000000022
0.008940976112580046,-4.200000000000004,-4.899999999999993,-2.4999999999999996,0.0,-1.8206559999999854
0.004397556912826284,-2.8000000000000025,-3.300000000000003,-1.4999999999999987,0.0,-13.163335000000018
-0.0014815470004201359,2.9000000000000137,1.0000000000000009,0.7999999999999979,-1.0,2.515749000000028
0.0005314908317832767,-1.5000000000000124,-0.40000000000000036,0.0,1.0,-2.431787999999983
0.003076582558654284,-1.0999999999999899,-0.8000000000000007,-0.20000000000000018,0.0,-5.052769000000012
-0.00024272380237877478,4.0000000000000036,1.8000000000000016,-0.10000000000000009,0.0,-3.479040999999995
-0.0035755275006621456,5.000000000000004,3.8999999999999924,1.4000000000000012,0.0,-1.3610330000000204
-0.0012182696141407323,-3.500000000000014,-1.29999999999999,-0.40000000000000036,0.0,5.808959000000016
-0.0042802333059812625,-4.0000000000000036,-2.100000000000002,-0.40000000000000036,0.0,-2.2904869999999846
-0.007884538286783371,4.500000000000015,2.7999999999999914,0.10000000000000009,-1.0,-1.1100000000000136
